date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:59:21	34648/34648	---M--	200	added ('OK')	image/png	etag:%2268785f88-8758%22	https://jamestore214.github.io/img/class-1092.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1092.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:22	25897/25897	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1096.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1096.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:22	37606/37606	---M--	200	added ('OK')	image/png	etag:%2268785f88-92e6%22	https://jamestore214.github.io/img/class-1096.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1096.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:22	25880/25880	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1091.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1091.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:22	129598/129598	---M--	200	added ('OK')	image/png	etag:%2268785f88-1fa3e%22	https://jamestore214.github.io/img/class-1091.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1091.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:23	25899/25899	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1086.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1086.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:23	31717/31717	---M--	200	added ('OK')	image/png	etag:%2268785f88-7be5%22	https://jamestore214.github.io/img/class-1086.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1086.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:24	25874/25874	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1111.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1111.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:24	112130/112130	---M--	200	added ('OK')	image/png	etag:%2268785f88-1b602%22	https://jamestore214.github.io/img/class-1111.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1111.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:25	25882/25882	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1125.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1125.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:25	126220/126220	---M--	200	added ('OK')	image/png	etag:%2268785f88-1ed0c%22	https://jamestore214.github.io/img/class-1125.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1125.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:26	25889/25889	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1097.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1097.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:26	101030/101030	---M--	200	added ('OK')	image/png	etag:%2268785f88-18aa6%22	https://jamestore214.github.io/img/class-1097.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1097.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:27	78500/78500	---M--	200	added ('OK')	image/png	etag:%2268785f88-132a4%22	https://jamestore214.github.io/img/class-1065.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1065.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:27	25914/25914	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1065.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1065.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:28	25880/25880	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1108.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1108.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:28	79700/79700	---M--	200	added ('OK')	image/png	etag:%2268785f88-13754%22	https://jamestore214.github.io/img/class-1108.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1108.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:29	25887/25887	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1095.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1095.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:29	7015/7015	---M--	200	added ('OK')	image/png	etag:%2268785f88-1b67%22	https://jamestore214.github.io/img/class-1095.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1095.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:30	25861/25861	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1066.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1066.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:30	68403/68403	---M--	200	added ('OK')	image/png	etag:%2268785f88-10b33%22	https://jamestore214.github.io/img/class-1066.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1066.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:30	25909/25909	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1037.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1037.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:31	88695/88695	---M--	200	added ('OK')	image/png	etag:%2268785f88-15a77%22	https://jamestore214.github.io/img/class-1037.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1037.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:31	25867/25867	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1120.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1120.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:32	133560/133560	---M--	200	added ('OK')	image/png	etag:%2268785f88-209b8%22	https://jamestore214.github.io/img/class-1120.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1120.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:32	25893/25893	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1021.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1021.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:32	94097/94097	---M--	200	added ('OK')	image/png	etag:%2268785f88-16f91%22	https://jamestore214.github.io/img/class-1021.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1021.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:33	25909/25909	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1119.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1119.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:33	93994/93994	---M--	200	added ('OK')	image/png	etag:%2268785f88-16f2a%22	https://jamestore214.github.io/img/class-1119.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1119.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:34	25887/25887	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1007.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1007.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:34	108380/108380	---M--	200	added ('OK')	image/png	etag:%2268785f88-1a75c%22	https://jamestore214.github.io/img/class-1007.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1007.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:35	25961/25961	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1113.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1113.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:35	110687/110687	---M--	200	added ('OK')	image/png	etag:%2268785f88-1b05f%22	https://jamestore214.github.io/img/class-1113.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1113.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:35	25894/25894	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1064.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1064.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:36	94575/94575	---M--	200	added ('OK')	image/png	etag:%2268785f88-1716f%22	https://jamestore214.github.io/img/class-1064.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1064.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:36	25879/25879	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1105.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1105.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:36	131167/131167	---M--	200	added ('OK')	image/png	etag:%2268785f88-2005f%22	https://jamestore214.github.io/img/class-1105.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1105.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:37	25905/25905	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1003.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1003.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:37	171445/171445	---M--	200	added ('OK')	image/png	etag:%2268785f88-29db5%22	https://jamestore214.github.io/img/class-1003.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1003.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:38	25891/25891	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1032.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1032.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:38	118702/118702	---M--	200	added ('OK')	image/png	etag:%2268785f88-1cfae%22	https://jamestore214.github.io/img/class-1032.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1032.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:38	25863/25863	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1025.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1025.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:39	105231/105231	---M--	200	added ('OK')	image/png	etag:%2268785f88-19b0f%22	https://jamestore214.github.io/img/class-1025.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1025.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:39	25900/25900	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1070.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1070.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:40	26516/26516	---M--	200	added ('OK')	image/png	etag:%2268785f88-6794%22	https://jamestore214.github.io/img/class-1070.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1070.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:40	25886/25886	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1129.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1129.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:40	147319/147319	---M--	200	added ('OK')	image/png	etag:%2268785f88-23f77%22	https://jamestore214.github.io/img/class-1129.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1129.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:41	25901/25901	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1127.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1127.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:41	65876/65876	---M--	200	added ('OK')	image/png	etag:%2268785f88-10154%22	https://jamestore214.github.io/img/class-1127.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1127.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:42	25872/25872	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1077.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1077.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:42	88353/88353	---M--	200	added ('OK')	image/png	etag:%2268785f88-15921%22	https://jamestore214.github.io/img/class-1077.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1077.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:42	25872/25872	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1009.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1009.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:43	112861/112861	---M--	200	added ('OK')	image/png	etag:%2268785f88-1b8dd%22	https://jamestore214.github.io/img/class-1009.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1009.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:43	25878/25878	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1082.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1082.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:44	85359/85359	---M--	200	added ('OK')	image/png	etag:%2268785f88-14d6f%22	https://jamestore214.github.io/img/class-1082.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1082.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:44	25920/25920	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1115.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1115.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:44	158720/158720	---M--	200	added ('OK')	image/png	etag:%2268785f88-26c00%22	https://jamestore214.github.io/img/class-1115.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1115.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:45	25873/25873	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1087.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1087.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:45	32211/32211	---M--	200	added ('OK')	image/png	etag:%2268785f88-7dd3%22	https://jamestore214.github.io/img/class-1087.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1087.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:45	25896/25896	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1043.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1043.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:46	57610/57610	---M--	200	added ('OK')	image/png	etag:%2268785f88-e10a%22	https://jamestore214.github.io/img/class-1043.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1043.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:46	25879/25879	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1062.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1062.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:47	140924/140924	---M--	200	added ('OK')	image/png	etag:%2268785f88-2267c%22	https://jamestore214.github.io/img/class-1062.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1062.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:47	25864/25864	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1040.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1040.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:47	60328/60328	---M--	200	added ('OK')	image/png	etag:%2268785f88-eba8%22	https://jamestore214.github.io/img/class-1040.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1040.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:48	25869/25869	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1093.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1093.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:48	22481/22481	---M--	200	added ('OK')	image/png	etag:%2268785f88-57d1%22	https://jamestore214.github.io/img/class-1093.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1093.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:49	25870/25870	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1130.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1130.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:49	91129/91129	---M--	200	added ('OK')	image/png	etag:%2268785f88-163f9%22	https://jamestore214.github.io/img/class-1130.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1130.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:50	25860/25860	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1071.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1071.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:50	31528/31528	---M--	200	added ('OK')	image/png	etag:%2268785f88-7b28%22	https://jamestore214.github.io/img/class-1071.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1071.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:50	25871/25871	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1131.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1131.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:50	63347/63347	---M--	200	added ('OK')	image/png	etag:%2268785f88-f773%22	https://jamestore214.github.io/img/class-1131.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1131.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:51	25906/25906	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1080.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1080.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:51	60118/60118	---M--	200	added ('OK')	image/png	etag:%2268785f88-ead6%22	https://jamestore214.github.io/img/class-1080.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1080.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:52	25889/25889	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1022.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1022.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:52	53213/53213	---M--	200	added ('OK')	image/png	etag:%2268785f88-cfdd%22	https://jamestore214.github.io/img/class-1022.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1022.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:53	25924/25924	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1079.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1079.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:53	148964/148964	---M--	200	added ('OK')	image/png	etag:%2268785f88-245e4%22	https://jamestore214.github.io/img/class-1079.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1079.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:53	25875/25875	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1068.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1068.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:54	84863/84863	---M--	200	added ('OK')	image/png	etag:%2268785f88-14b7f%22	https://jamestore214.github.io/img/class-1068.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1068.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:54	25879/25879	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1059.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1059.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:55	125975/125975	---M--	200	added ('OK')	image/png	etag:%2268785f88-1ec17%22	https://jamestore214.github.io/img/class-1059.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1059.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:55	25906/25906	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1072.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1072.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:55	145623/145623	---M--	200	added ('OK')	image/png	etag:%2268785f88-238d7%22	https://jamestore214.github.io/img/class-1072.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1072.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:56	25871/25871	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1038.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1038.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:56	29696/29696	---M--	200	added ('OK')	image/png	etag:%2268785f88-7400%22	https://jamestore214.github.io/img/class-1038.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1038.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:57	25889/25889	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1085.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1085.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:57	70896/70896	---M--	200	added ('OK')	image/png	etag:%2268785f88-114f0%22	https://jamestore214.github.io/img/class-1085.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1085.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:58	25890/25890	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1099.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1099.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:58	91190/91190	---M--	200	added ('OK')	image/png	etag:%2268785f88-16436%22	https://jamestore214.github.io/img/class-1099.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1099.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:59	25890/25890	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1089.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1089.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:59	80660/80660	---M--	200	added ('OK')	image/png	etag:%2268785f88-13b14%22	https://jamestore214.github.io/img/class-1089.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1089.png	(from https://basketballgames.gitlab.io/category/new.html)
00:59:59	25927/25927	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1029.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1029.html	(from https://basketballgames.gitlab.io/category/new.html)
00:59:59	144444/144444	---M--	200	added ('OK')	image/png	etag:%2268785f88-2343c%22	https://jamestore214.github.io/img/class-1029.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1029.png	(from https://basketballgames.gitlab.io/category/new.html)
01:00:00	25875/25875	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1103.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1103.html	(from https://basketballgames.gitlab.io/category/new.html)
01:00:00	164896/164896	---M--	200	added ('OK')	image/png	etag:%2268785f88-28420%22	https://jamestore214.github.io/img/class-1103.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1103.png	(from https://basketballgames.gitlab.io/category/new.html)
01:00:01	25876/25876	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1024.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1024.html	(from https://basketballgames.gitlab.io/category/new.html)
01:00:01	152344/152344	---M--	200	added ('OK')	image/png	etag:%2268785f88-25318%22	https://jamestore214.github.io/img/class-1024.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1024.png	(from https://basketballgames.gitlab.io/category/new.html)
01:00:02	25895/25895	---M--	200	added ('OK')	text/html	date:Fri,%2012%20Sep%202025%2008:36:22%20GMT	https://basketballgames.gitlab.io/go/class-1002.html	C:/My%20Web%20Sites/Revival/basketballgames.gitlab.io/go/class-1002.html	(from https://basketballgames.gitlab.io/category/new.html)
01:00:02	112494/112494	---M--	200	added ('OK')	image/png	etag:%2268785f88-1b76e%22	https://jamestore214.github.io/img/class-1002.png	C:/My%20Web%20Sites/Revival/jamestore214.github.io/img/class-1002.png	(from https://basketballgames.gitlab.io/category/new.html)
